Tile Size,Tile Overlap,Confidence,Blur Kernel,Total Faces,Total Humans,Total Vehicles,Avg Time (s)
512,16,0.4,0.4,0.4,3x3,25,50,60,106.74,0.06,106.80
512,16,0.4,0.4,0.4,5x5,25,50,60,106.74,0.07,106.81
512,16,0.4,0.4,0.5,3x3,25,50,52,106.74,0.07,106.81
512,16,0.4,0.4,0.5,5x5,25,50,52,106.74,0.07,106.81
512,16,0.4,0.4,0.6,3x3,25,50,44,106.74,0.06,106.80
512,16,0.4,0.4,0.6,5x5,25,50,44,106.74,0.07,106.81
512,16,0.4,0.5,0.4,3x3,25,43,60,106.74,0.07,106.80
512,16,0.4,0.5,0.4,5x5,25,43,60,106.74,0.07,106.81
512,16,0.4,0.5,0.5,3x3,25,43,52,106.74,0.07,106.81
512,16,0.4,0.5,0.5,5x5,25,43,52,106.74,0.07,106.81
512,16,0.4,0.5,0.6,3x3,25,43,44,106.74,0.06,106.80
512,16,0.4,0.5,0.6,5x5,25,43,44,106.74,0.07,106.81
512,32,0.2,0.3,0.4,3x3,45,62,61,110.15,0.07,110.22
512,32,0.2,0.3,0.4,5x5,45,60,61,110.15,0.07,110.22
512,32,0.2,0.3,0.5,3x3,45,62,52,110.15,0.07,110.22
512,32,0.2,0.3,0.5,5x5,45,60,52,110.15,0.08,110.23
512,32,0.2,0.3,0.6,3x3,45,62,44,110.15,0.07,110.22
512,32,0.2,0.3,0.6,5x5,45,60,44,110.15,0.07,110.22
512,32,0.2,0.4,0.4,3x3,45,51,61,110.15,0.07,110.22
512,32,0.2,0.4,0.4,5x5,45,50,61,110.15,0.07,110.22
512,32,0.2,0.4,0.5,3x3,45,51,52,110.15,0.07,110.22
512,32,0.2,0.4,0.5,5x5,45,50,52,110.15,0.07,110.22
512,32,0.2,0.4,0.6,3x3,45,51,44,110.15,0.07,110.22
512,32,0.2,0.4,0.6,5x5,45,50,44,110.15,0.07,110.22
512,32,0.2,0.5,0.4,3x3,45,45,61,110.15,0.07,110.22
512,32,0.2,0.5,0.4,5x5,45,43,61,110.15,0.07,110.22
512,32,0.2,0.5,0.5,3x3,45,45,52,110.15,0.07,110.22
512,32,0.2,0.5,0.5,5x5,45,43,52,110.15,0.07,110.22
512,32,0.2,0.5,0.6,3x3,45,45,44,110.15,0.07,110.22
512,32,0.2,0.5,0.6,5x5,45,43,44,110.15,0.07,110.22
512,32,0.3,0.3,0.4,3x3,32,62,61,110.15,0.08,110.23
512,32,0.3,0.3,0.4,5x5,32,60,61,110.15,0.07,110.22
512,32,0.3,0.3,0.5,3x3,32,62,52,110.15,0.08,110.23
512,32,0.3,0.3,0.5,5x5,32,60,52,110.15,0.07,110.23
512,32,0.3,0.3,0.6,3x3,32,62,44,110.15,0.07,110.23
512,32,0.3,0.3,0.6,5x5,32,60,44,110.15,0.08,110.23
512,32,0.3,0.4,0.4,3x3,32,51,61,110.15,0.08,110.23
512,32,0.3,0.4,0.4,5x5,32,50,61,110.15,0.08,110.23
512,32,0.3,0.4,0.5,3x3,32,51,52,110.15,0.08,110.23
